날짜,시간,시간별단가,1호기(와트시)(1_3호),2호기(와트시)(4_6호),3호기(와트시)(7_10호),합계(와트시),합계(킬로와트시),호수위(ELm),해수위(ELm),일시,평균강수량(mm),낙차
2024-05-18,15:00,113.42,2830967.91,3769697.3,1695403.73,8296068.94,8296.07,-1.53,1.98,2024-05-18 15:00:00,0.0,3.51
2024-05-18,16:00,142.45,0.0,0.0,0.0,0.0,0.0,-1.04,1.09,2024-05-18 16:00:00,0.0,2.13
2024-05-18,17:00,142.44,0.0,0.0,0.0,0.0,0.0,-1.03,0.4,2024-05-18 17:00:00,0.0,1.4300000000000002
2024-05-18,18:00,138.32,0.0,0.0,0.0,0.0,0.0,-1.1,-0.65,2024-05-18 18:00:00,0.0,0.45000000000000007
2024-05-18,19:00,138.32,0.0,0.0,0.0,0.0,0.0,-1.61,-1.34,2024-05-18 19:00:00,0.0,0.27
2024-05-18,20:00,142.41,0.0,0.0,0.0,0.0,0.0,-1.7,-1.15,2024-05-18 20:00:00,0.0,0.55
2024-05-18,21:00,133.18,0.0,0.0,0.0,0.0,0.0,-2.06,-1.42,2024-05-18 21:00:00,0.0,0.6400000000000001
2024-05-18,22:00,133.18,0.0,0.0,0.0,0.0,0.0,-1.91,-0.73,2024-05-18 22:00:00,0.0,1.18
2024-05-18,23:00,133.18,0.0,0.0,0.0,0.0,0.0,-1.95,0.93,2024-05-18 23:00:00,0.0,2.88
2024-05-18,00:00,113.72,0.0,0.0,0.0,0.0,0.0,-1.89,1.03,2024-05-18 00:00:00,0.0,2.92
2024-05-19,01:00,107.66,20349354.02,19823965.59,9297773.96,49471093.57,49471.09,-1.54,2.09,2024-05-19 01:00:00,0.0,3.63
2024-05-19,02:00,107.66,39157947.62,38499651.01,20512311.0,98169909.63,98169.91,-1.4,2.12,2024-05-19 02:00:00,0.0,3.52
2024-05-19,03:00,92.52,32482632.53,30137549.1,17192812.76,79812994.39,79812.99,-1.06,2.26,2024-05-19 03:00:00,0.0,3.32
2024-05-19,04:00,92.52,0.0,0.0,0.0,0.0,0.0,-1.06,1.89,2024-05-19 04:00:00,0.0,2.95
2024-05-19,05:00,92.55,0.0,0.0,0.0,0.0,0.0,-1.18,1.07,2024-05-19 05:00:00,0.0,2.25
2024-05-19,06:00,93.02,0.0,0.0,0.0,0.0,0.0,-1.11,-0.17,2024-05-19 06:00:00,0.0,0.9400000000000001
2024-05-19,07:00,92.2,0.0,0.0,0.0,0.0,0.0,-1.43,-1.24,2024-05-19 07:00:00,0.0,0.18999999999999995
2024-05-19,08:00,92.2,0.0,0.0,0.0,0.0,0.0,-1.7,-1.66,2024-05-19 08:00:00,0.0,0.040000000000000036
2024-05-19,09:00,112.75,0.0,0.0,0.0,0.0,0.0,-2.0,-1.98,2024-05-19 09:00:00,0.0,0.020000000000000018
2024-05-19,10:00,113.42,0.0,0.0,0.0,0.0,0.0,-2.2,-0.48,2024-05-19 10:00:00,0.0,1.7200000000000002
2024-05-19,11:00,112.19,0.0,0.0,0.0,0.0,0.0,-2.1,0.24,2024-05-19 11:00:00,0.0,2.34
2024-05-19,12:00,111.98,0.0,0.0,0.0,0.0,0.0,-2.33,1.42,2024-05-19 12:00:00,0.0,3.75
2024-05-19,13:00,111.98,21153867.44,19400024.79,7254390.5,47808282.73,47808.28,-1.96,1.92,2024-05-19 13:00:00,0.0,3.88
2024-05-19,14:00,111.98,49958620.08,44012564.88,20089107.25,114060292.21,114060.29,-1.61,1.95,2024-05-19 14:00:00,0.0,3.56
2024-05-19,15:00,111.76,41203168.17,42658691.27,20421591.32,104283450.76,104283.45,-0.93,1.38,2024-05-19 15:00:00,0.0,2.31
2024-05-19,16:00,108.57,20440278.59,18726194.9,8703401.8,47869875.29,47869.88,-0.81,1.29,2024-05-19 16:00:00,0.0,2.1
2024-05-19,17:00,140.55,0.0,0.0,0.0,0.0,0.0,-1.19,0.82,2024-05-19 17:00:00,0.0,2.01
2024-05-19,18:00,141.84,0.0,0.0,0.0,0.0,0.0,-0.97,-0.07,2024-05-19 18:00:00,0.0,0.8999999999999999
2024-05-19,19:00,141.2,0.0,0.0,0.0,0.0,0.0,-1.28,-1.0,2024-05-19 19:00:00,0.0,0.28
2024-05-19,20:00,139.28,0.0,0.0,0.0,0.0,0.0,-1.91,-2.08,2024-05-19 20:00:00,0.0,-0.17000000000000015
2024-05-19,21:00,136.94,0.0,0.0,0.0,0.0,0.0,-2.37,-1.84,2024-05-19 21:00:00,0.0,0.53
2024-05-19,22:00,112.75,0.0,0.0,0.0,0.0,0.0,-2.46,-1.23,2024-05-19 22:00:00,0.0,1.23
2024-05-19,23:00,112.75,0.0,0.0,0.0,0.0,0.0,-2.07,-1.26,2024-05-19 23:00:00,0.0,0.8099999999999998
2024-05-19,00:00,112.75,0.0,0.0,0.0,0.0,0.0,-2.46,0.06,2024-05-19 00:00:00,0.0,2.52
2024-05-20,01:00,103.68,14768205.21,12738955.02,4320491.02,31827651.25,31827.65,-2.21,1.5,2024-05-20 01:00:00,0.0,3.71
2024-05-20,02:00,103.68,58280060.26,52928467.42,28038685.53,139247213.21,139247.21,-2.38,2.32,2024-05-20 02:00:00,0.0,4.699999999999999
2024-05-20,03:00,92.89,51054687.32,50746972.3,27812972.39,129614632.01,129614.63,-1.46,2.8,2024-05-20 03:00:00,0.0,4.26
2024-05-20,04:00,91.15,40636729.93,42117271.13,18655865.61,101409866.67,101409.87,-1.09,2.01,2024-05-20 04:00:00,0.0,3.0999999999999996
2024-05-20,05:00,92.89,18372573.47,19572867.22,8193151.88,46138592.57,46138.59,-1.23,1.56,2024-05-20 05:00:00,0.0,2.79
2024-05-20,06:00,95.42,0.0,0.0,0.0,0.0,0.0,-1.1,-0.36,2024-05-20 06:00:00,0.0,0.7400000000000001
2024-05-20,07:00,112.08,0.0,0.0,0.0,0.0,0.0,-0.97,-0.53,2024-05-20 07:00:00,0.0,0.43999999999999995
2024-05-20,08:00,112.08,0.0,0.0,0.0,0.0,0.0,-1.48,-1.63,2024-05-20 08:00:00,0.0,-0.1499999999999999
2024-05-20,09:00,139.85,0.0,0.0,0.0,0.0,0.0,-1.94,-2.29,2024-05-20 09:00:00,0.0,-0.3500000000000001
2024-05-20,10:00,144.21,0.0,0.0,0.0,0.0,0.0,-2.25,-1.9,2024-05-20 10:00:00,0.0,0.3500000000000001
2024-05-20,11:00,145.72,0.0,0.0,0.0,0.0,0.0,-1.9,0.2,2024-05-20 11:00:00,0.0,2.1
2024-05-20,12:00,148.67,0.0,0.0,0.0,0.0,0.0,-2.33,0.66,2024-05-20 12:00:00,0.0,2.99
2024-05-20,13:00,148.67,0.0,0.0,0.0,0.0,0.0,-1.78,1.23,2024-05-20 13:00:00,0.0,3.01
2024-05-20,14:00,148.67,35404223.35,39005189.28,18856643.54,93266056.17,93266.06,-1.8,2.35,2024-05-20 14:00:00,0.0,4.15
2024-05-20,15:00,148.67,50451603.97,52941307.7,23816835.52,127209747.19,127209.75,-1.48,2.07,2024-05-20 15:00:00,0.0,3.55
2024-05-20,16:00,148.67,52245779.96,45211249.27,19398740.6,116855769.83,116855.77,-1.48,2.16,2024-05-20 16:00:00,0.0,3.64
2024-05-20,17:00,147.99,19290670.58,24506744.54,10701965.97,54499381.09,54499.38,-0.89,0.79,2024-05-20 17:00:00,0.0,1.6800000000000002
2024-05-20,18:00,147.99,0.0,0.0,0.0,0.0,0.0,-0.92,0.28,2024-05-20 18:00:00,0.0,1.2000000000000002
2024-05-20,19:00,147.99,0.0,0.0,0.0,0.0,0.0,-1.48,-1.02,2024-05-20 19:00:00,0.0,0.45999999999999996
2024-05-20,20:00,143.4,0.0,0.0,0.0,0.0,0.0,-1.87,-1.77,2024-05-20 20:00:00,0.0,0.10000000000000009
2024-05-20,21:00,143.4,0.0,0.0,0.0,0.0,0.0,-2.27,-2.82,2024-05-20 21:00:00,0.0,-0.5499999999999998
2024-05-20,22:00,143.4,0.0,0.0,0.0,0.0,0.0,-2.76,-2.27,2024-05-20 22:00:00,0.0,0.48999999999999977
2024-05-20,23:00,133.67,0.0,0.0,0.0,0.0,0.0,-2.88,-2.09,2024-05-20 23:00:00,0.0,0.79
2024-05-20,00:00,131.17,0.0,0.0,0.0,0.0,0.0,-2.62,-0.65,2024-05-20 00:00:00,0.0,1.9700000000000002
2024-05-21,01:00,113.0,0.0,0.0,0.0,0.0,0.0,-2.96,0.12,2024-05-21 01:00:00,0.0,3.08
2024-05-21,02:00,114.07,50414553.05,50392883.97,25791470.3,126598907.32,126598.91,-2.52,2.09,2024-05-21 02:00:00,0.0,4.609999999999999
2024-05-21,03:00,97.45,64038922.8,70236828.97,30354346.16,164630097.93,164630.1,-2.17,3.18,2024-05-21 03:00:00,0.0,5.35
2024-05-21,04:00,93.22,60846609.08,65828209.74,33288997.6,159963816.42,159963.82,-1.56,2.74,2024-05-21 04:00:00,0.0,4.300000000000001
2024-05-21,05:00,101.32,46630814.41,54314422.69,22679374.21,123624611.31,123624.61,-1.62,3.08,2024-05-21 05:00:00,0.0,4.7
2024-05-21,06:00,113.82,23018086.61,24287766.71,12269323.6,59575176.92,59575.18,-1.22,2.06,2024-05-21 06:00:00,0.0,3.2800000000000002
2024-05-21,07:00,111.72,0.0,0.0,0.0,0.0,0.0,-1.29,0.45,2024-05-21 07:00:00,0.0,1.74
2024-05-21,08:00,141.05,0.0,0.0,0.0,0.0,0.0,-1.27,-1.26,2024-05-21 08:00:00,0.0,0.010000000000000009
2024-05-21,09:00,139.51,0.0,0.0,0.0,0.0,0.0,-1.57,-2.11,2024-05-21 09:00:00,0.0,-0.5399999999999998
2024-05-21,10:00,139.5,0.0,0.0,0.0,0.0,0.0,-2.17,-3.02,2024-05-21 10:00:00,0.0,-0.8500000000000001
2024-05-21,11:00,144.56,0.0,0.0,0.0,0.0,0.0,-2.59,-2.15,2024-05-21 11:00:00,0.0,0.43999999999999995
2024-05-21,12:00,144.06,0.0,0.0,0.0,0.0,0.0,-2.37,-0.5,2024-05-21 12:00:00,0.0,1.87
2024-05-21,13:00,144.06,0.0,0.0,0.0,0.0,0.0,-2.49,0.46,2024-05-21 13:00:00,0.0,2.95
2024-05-21,14:00,144.06,29182102.29,23945809.77,13061173.36,66189085.42,66189.09,-2.03,1.56,2024-05-21 14:00:00,0.0,3.59
2024-05-21,15:00,144.47,57355178.52,60346463.32,31165270.0,148866911.84,148866.91,-1.96,1.91,2024-05-21 15:00:00,0.0,3.87
2024-05-21,16:00,144.47,61006346.0,59420784.99,26554082.33,146981213.32,146981.21,-2.1,2.18,2024-05-21 16:00:00,0.0,4.28
2024-05-21,17:00,144.47,53233638.25,39682440.53,21951205.49,114867284.27,114867.28,-1.07,1.85,2024-05-21 17:00:00,0.0,2.92
2024-05-21,18:00,144.47,16556470.69,16243008.19,5743206.25,38542685.13,38542.69,-1.09,0.67,2024-05-21 18:00:00,0.0,1.7600000000000002
2024-05-21,19:00,144.47,0.0,0.0,0.0,0.0,0.0,-1.07,-0.87,2024-05-21 19:00:00,0.0,0.20000000000000007
2024-05-21,20:00,144.47,0.0,0.0,0.0,0.0,0.0,-1.3,-2.36,2024-05-21 20:00:00,0.0,-1.0599999999999998
2024-05-21,21:00,142.24,0.0,0.0,0.0,0.0,0.0,-2.32,-2.41,2024-05-21 21:00:00,0.0,-0.0900000000000003
2024-05-21,22:00,139.51,0.0,0.0,0.0,0.0,0.0,-2.74,-2.45,2024-05-21 22:00:00,0.0,0.29000000000000004
2024-05-21,23:00,139.49,0.0,0.0,0.0,0.0,0.0,-2.86,-2.31,2024-05-21 23:00:00,0.0,0.5499999999999998
2024-05-21,00:00,138.37,0.0,0.0,0.0,0.0,0.0,-2.92,-1.68,2024-05-21 00:00:00,0.0,1.24
2024-05-22,01:00,113.82,0.0,0.0,0.0,0.0,0.0,-3.07,-0.39,2024-05-22 01:00:00,0.0,2.6799999999999997
2024-05-22,02:00,114.07,35290795.49,32785719.69,14105634.42,82182149.6,82182.15,-2.58,1.82,2024-05-22 02:00:00,0.0,4.4
2024-05-22,03:00,97.03,82938242.2,74056267.13,36645993.17,193640502.5,193640.5,-2.49,2.78,2024-05-22 03:00:00,0.0,5.27
2024-05-22,04:00,94.09,90082244.33,78336499.13,38635793.37,207054536.83,207054.54,-2.02,3.39,2024-05-22 04:00:00,0.0,5.41
2024-05-22,05:00,101.09,68550116.28,73413931.03,34642467.3,176606514.61,176606.51,-1.53,3.7,2024-05-22 05:00:00,0.0,5.23
2024-05-22,06:00,113.53,41548490.68,51581037.5,21500988.78,114630516.96,114630.52,-1.13,2.52,2024-05-22 06:00:00,0.0,3.65
2024-05-22,07:00,111.72,11902427.85,12904070.63,5922054.84,30728553.32,30728.55,-1.07,0.85,2024-05-22 07:00:00,0.0,1.92
2024-05-22,08:00,139.48,0.0,0.0,0.0,0.0,0.0,-0.79,-1.16,2024-05-22 08:00:00,0.0,-0.3699999999999999
2024-05-22,09:00,139.48,0.0,0.0,0.0,0.0,0.0,-1.3,-1.84,2024-05-22 09:00:00,0.0,-0.54
2024-05-22,10:00,142.44,0.0,0.0,0.0,0.0,0.0,-1.94,-2.39,2024-05-22 10:00:00,0.0,-0.4500000000000002
2024-05-22,11:00,142.44,0.0,0.0,0.0,0.0,0.0,-2.44,-2.28,2024-05-22 11:00:00,0.0,0.16000000000000014
2024-05-22,12:00,138.33,0.0,0.0,0.0,0.0,0.0,-2.46,-0.83,2024-05-22 12:00:00,0.0,1.63
2024-05-22,13:00,141.19,0.0,0.0,0.0,0.0,0.0,-2.53,-0.29,2024-05-22 13:00:00,0.0,2.2399999999999998
2024-05-22,14:00,141.68,4272590.24,0.0,0.0,4272590.24,4272.59,-2.76,0.84,2024-05-22 14:00:00,0.0,3.5999999999999996
2024-05-22,15:00,141.94,61972188.99,52368056.37,27384294.47,141724539.83,141724.54,-2.0,1.86,2024-05-22 15:00:00,0.0,3.8600000000000003
2024-05-22,16:00,146.9,64436663.41,64543613.88,28581599.52,157561876.81,157561.88,-1.79,2.1,2024-05-22 16:00:00,0.0,3.89
2024-05-22,17:00,146.9,59718068.59,53056125.07,28910909.82,141685103.48,141685.1,-1.3,2.0,2024-05-22 17:00:00,0.0,3.3
2024-05-22,18:00,146.9,35197224.91,36195905.51,18265948.6,89659079.02,89659.08,-1.22,2.08,2024-05-22 18:00:00,0.0,3.3
2024-05-22,19:00,146.9,5324680.73,6666702.02,2725176.45,14716559.2,14716.56,-1.27,0.44,2024-05-22 19:00:00,0.0,1.71
2024-05-22,20:00,146.9,0.0,0.0,0.0,0.0,0.0,-1.49,-1.01,2024-05-22 20:00:00,0.0,0.48
2024-05-22,21:00,150.31,0.0,0.0,0.0,0.0,0.0,-1.9,-2.27,2024-05-22 21:00:00,0.0,-0.3700000000000001
2024-05-22,22:00,141.81,0.0,0.0,0.0,0.0,0.0,-2.49,-4.08,2024-05-22 22:00:00,0.0,-1.5899999999999999
2024-05-22,23:00,140.81,0.0,0.0,0.0,0.0,0.0,-2.97,-3.27,2024-05-22 23:00:00,0.0,-0.2999999999999998
2024-05-22,00:00,140.81,0.0,0.0,0.0,0.0,0.0,-3.25,-2.71,2024-05-22 00:00:00,0.0,0.54
2024-05-23,01:00,113.82,0.0,0.0,0.0,0.0,0.0,-3.47,-1.47,2024-05-23 01:00:00,0.0,2.0
2024-05-23,02:00,113.82,19565225.68,18274268.27,8500191.83,46339685.78,46339.69,-3.24,0.44,2024-05-23 02:00:00,0.0,3.68
2024-05-23,03:00,108.17,70323457.81,67417553.32,31748114.26,169489125.39,169489.13,-2.44,1.83,2024-05-23 03:00:00,0.0,4.27
2024-05-23,04:00,101.13,86782407.02,91427828.2,36059823.24,214270058.46,214270.06,-2.49,3.05,2024-05-23 04:00:00,0.0,5.54
2024-05-23,05:00,95.88,83464312.9,76201138.82,45093904.85,204759356.57,204759.36,-1.49,3.72,2024-05-23 05:00:00,0.0,5.21
2024-05-23,06:00,100.95,66186941.29,72861299.18,37063691.11,176111931.58,176111.93,-1.16,3.62,2024-05-23 06:00:00,0.0,4.78
2024-05-23,07:00,113.51,44898831.67,42889819.64,21272906.99,109061558.3,109061.56,-0.77,2.33,2024-05-23 07:00:00,0.0,3.1
2024-05-23,08:00,111.46,5768734.33,8009819.87,3365471.01,17144025.21,17144.03,-0.92,1.06,2024-05-23 08:00:00,0.0,1.98
2024-05-23,09:00,138.69,0.0,0.0,0.0,0.0,0.0,-1.14,-1.31,2024-05-23 09:00:00,0.0,-0.17000000000000015
2024-05-23,10:00,139.19,0.0,0.0,0.0,0.0,0.0,-1.62,-2.46,2024-05-23 10:00:00,0.0,-0.8399999999999999
2024-05-23,11:00,137.95,0.0,0.0,0.0,0.0,0.0,-2.26,-3.27,2024-05-23 11:00:00,0.0,-1.0100000000000002
2024-05-23,12:00,140.58,0.0,0.0,0.0,0.0,0.0,-2.86,-2.71,2024-05-23 12:00:00,0.0,0.1499999999999999
2024-05-23,13:00,139.26,0.0,0.0,0.0,0.0,0.0,-2.99,-1.75,2024-05-23 13:00:00,0.0,1.2400000000000002
2024-05-23,14:00,142.87,0.0,0.0,0.0,0.0,0.0,-2.85,-0.26,2024-05-23 14:00:00,0.0,2.59
2024-05-23,15:00,142.87,37473748.15,35450964.23,15033308.86,87958021.24,87958.02,-2.69,0.98,2024-05-23 15:00:00,0.0,3.67
2024-05-23,16:00,144.82,74039386.18,54447109.12,30237188.62,158723683.92,158723.68,-1.88,1.44,2024-05-23 16:00:00,0.0,3.32
2024-05-23,17:00,144.82,66913745.82,65692724.1,29590558.71,162197028.63,162197.03,-1.85,2.13,2024-05-23 17:00:00,0.0,3.98
2024-05-23,18:00,144.82,59732067.26,59173464.37,23625043.21,142530574.84,142530.57,-1.39,1.82,2024-05-23 18:00:00,0.0,3.21
2024-05-23,19:00,144.82,28781794.38,26171777.81,11220020.32,66173592.51,66173.59,-0.93,0.83,2024-05-23 19:00:00,0.0,1.76
2024-05-23,20:00,144.82,731912.26,656317.14,263757.26,1651986.66,1651.99,-0.74,-0.46,2024-05-23 20:00:00,0.0,0.27999999999999997
2024-05-23,21:00,144.82,0.0,0.0,0.0,0.0,0.0,-1.35,-2.39,2024-05-23 21:00:00,0.0,-1.04
2024-05-23,22:00,143.39,0.0,0.0,0.0,0.0,0.0,-2.12,-3.1,2024-05-23 22:00:00,0.0,-0.98
2024-05-23,23:00,141.4,0.0,0.0,0.0,0.0,0.0,-3.23,-3.14,2024-05-23 23:00:00,0.0,0.08999999999999986
2024-05-23,00:00,141.4,0.0,0.0,0.0,0.0,0.0,-3.23,-3.01,2024-05-23 00:00:00,0.0,0.2200000000000002
2024-05-24,01:00,114.07,0.0,0.0,0.0,0.0,0.0,-3.24,-1.59,2024-05-24 01:00:00,0.0,1.6500000000000001
2024-05-24,02:00,114.07,0.0,0.0,0.0,0.0,0.0,-3.76,-1.08,2024-05-24 02:00:00,0.0,2.6799999999999997
2024-05-24,03:00,96.53,50774927.26,49616412.73,25781500.04,126172840.03,126172.84,-2.74,1.3,2024-05-24 03:00:00,0.0,4.04
2024-05-24,04:00,92.08,91932534.92,75767414.78,42140832.76,209840782.46,209840.78,-2.73,3.13,2024-05-24 04:00:00,0.0,5.859999999999999
2024-05-24,05:00,93.12,90770222.55,90366150.73,48293014.98,229429388.26,229429.39,-2.08,3.71,2024-05-24 05:00:00,0.0,5.79
2024-05-24,06:00,100.41,89290598.46,88994102.88,48174234.26,226458935.6,226458.94,-1.77,4.09,2024-05-24 06:00:00,0.0,5.859999999999999
2024-05-24,07:00,100.41,65492003.95,64198460.65,29552241.79,159242706.39,159242.71,-1.41,3.06,2024-05-24 07:00:00,0.0,4.47
2024-05-24,08:00,138.65,31408858.81,28826112.27,15290043.6,75525014.68,75525.01,-1.13,1.39,2024-05-24 08:00:00,0.0,2.5199999999999996
2024-05-24,09:00,138.65,2896480.32,3693514.83,1738531.44,8328526.59,8328.53,-1.11,0.25,2024-05-24 09:00:00,0.0,1.36
2024-05-24,10:00,139.48,0.0,0.0,0.0,0.0,0.0,-1.12,-2.25,2024-05-24 10:00:00,0.0,-1.13
2024-05-24,11:00,142.22,0.0,0.0,0.0,0.0,0.0,-1.94,-2.41,2024-05-24 11:00:00,0.0,-0.4700000000000002
2024-05-24,12:00,143.57,0.0,0.0,0.0,0.0,0.0,-2.8,-2.54,2024-05-24 12:00:00,0.0,0.2599999999999998
2024-05-24,13:00,144.25,0.0,0.0,0.0,0.0,0.0,-2.94,-2.27,2024-05-24 13:00:00,0.0,0.6699999999999999
2024-05-24,14:00,144.25,0.0,0.0,0.0,0.0,0.0,-2.97,-0.77,2024-05-24 14:00:00,0.0,2.2
2024-05-24,15:00,144.25,6182176.32,5959631.03,0.0,12141807.35,12141.81,-2.79,0.06,2024-05-24 15:00:00,0.0,2.85
2024-05-24,16:00,144.25,51479724.6,60526766.82,27557043.36,139563534.78,139563.53,-2.25,1.28,2024-05-24 16:00:00,0.0,3.5300000000000002
2024-05-24,17:00,158.64,60405907.01,68333405.86,33177426.7,161916739.57,161916.74,-2.08,1.8,2024-05-24 17:00:00,0.0,3.88
2024-05-24,18:00,141.97,65759419.72,67423620.71,33278395.53,166461435.96,166461.44,-1.44,1.76,2024-05-24 18:00:00,0.0,3.2
2024-05-24,19:00,142.31,48604962.96,40397290.0,23228178.26,112230431.22,112230.43,-1.25,1.29,2024-05-24 19:00:00,0.0,2.54
2024-05-24,20:00,144.25,12185064.38,12695995.2,5478747.33,30359806.91,30359.81,-1.09,-0.34,2024-05-24 20:00:00,0.0,0.75
2024-05-24,21:00,144.25,0.0,0.0,0.0,0.0,0.0,-1.07,-1.38,2024-05-24 21:00:00,0.0,-0.30999999999999983
2024-05-24,22:00,142.22,0.0,0.0,0.0,0.0,0.0,-1.51,-2.57,2024-05-24 22:00:00,0.0,-1.0599999999999998
2024-05-24,23:00,141.99,0.0,0.0,0.0,0.0,0.0,-2.83,-3.2,2024-05-24 23:00:00,0.0,-0.3700000000000001
2024-05-24,00:00,142.0,0.0,0.0,0.0,0.0,0.0,-3.04,-2.97,2024-05-24 00:00:00,0.0,0.06999999999999984
2024-05-25,01:00,110.73,0.0,0.0,0.0,0.0,0.0,-3.33,-3.33,2024-05-25 01:00:00,0.0,0.0
2024-05-25,02:00,110.73,0.0,0.0,0.0,0.0,0.0,-3.48,-1.89,2024-05-25 02:00:00,0.0,1.59
2024-05-25,03:00,96.08,27965076.2,23315820.79,10463704.91,61744601.9,61744.6,-3.01,0.03,2024-05-25 03:00:00,0.0,3.0399999999999996
2024-05-25,04:00,91.88,72843473.68,70757944.58,39611411.21,183212829.47,183212.83,-2.8,3.1,2024-05-25 04:00:00,0.0,5.9
2024-05-25,05:00,91.88,84202992.19,98672203.8,39333715.1,222208911.09,222208.91,-2.31,4.02,2024-05-25 05:00:00,0.0,6.33
2024-05-25,06:00,92.24,103307451.3,96876996.85,47164897.84,247349345.99,247349.35,-2.07,4.49,2024-05-25 06:00:00,0.0,6.5600000000000005
2024-05-25,07:00,92.5,91273829.41,73420789.65,37052544.56,201747163.62,201747.16,-1.42,4.34,2024-05-25 07:00:00,0.0,5.76
2024-05-25,08:00,101.09,62056190.47,49400895.92,26672266.11,138129352.5,138129.35,-1.35,3.08,2024-05-25 08:00:00,0.0,4.43
2024-05-25,09:00,101.09,16472194.54,15334440.39,7441526.73,39248161.66,39248.16,-1.02,0.99,2024-05-25 09:00:00,0.0,2.01
2024-05-25,10:00,107.71,0.0,0.0,0.0,0.0,0.0,-0.87,-0.32,2024-05-25 10:00:00,0.0,0.55
2024-05-25,11:00,107.71,0.0,0.0,0.0,0.0,0.0,-1.24,-1.96,2024-05-25 11:00:00,0.0,-0.72
2024-05-25,12:00,107.69,0.0,0.0,0.0,0.0,0.0,-2.28,-2.35,2024-05-25 12:00:00,0.0,-0.07000000000000028
2024-05-25,13:00,107.69,0.0,0.0,0.0,0.0,0.0,-2.42,-2.37,2024-05-25 13:00:00,0.0,0.04999999999999982
2024-05-25,14:00,105.24,0.0,0.0,0.0,0.0,0.0,-2.79,-1.55,2024-05-25 14:00:00,0.0,1.24
2024-05-25,15:00,107.4,0.0,0.0,0.0,0.0,0.0,-3.01,-0.06,2024-05-25 15:00:00,0.0,2.9499999999999997
2024-05-25,16:00,111.57,24546364.34,24319130.16,11656422.42,60521916.92,60521.92,-2.6,1.09,2024-05-25 16:00:00,0.0,3.6900000000000004
2024-05-25,17:00,113.72,65311039.19,68569670.13,32108693.24,165989402.56,165989.4,-1.87,1.7,2024-05-25 17:00:00,0.0,3.5700000000000003
2024-05-25,18:00,113.72,61304626.0,73958385.93,35176611.69,170439623.62,170439.62,-1.67,1.97,2024-05-25 18:00:00,0.0,3.6399999999999997
2024-05-25,19:00,113.72,65992105.38,55086128.46,28807020.6,149885254.44,149885.25,-1.42,1.63,2024-05-25 19:00:00,0.0,3.05
2024-05-25,20:00,113.72,32754934.74,26927952.23,15398461.49,75081348.46,75081.35,-1.01,0.26,2024-05-25 20:00:00,0.0,1.27
2024-05-25,21:00,113.72,0.0,0.0,0.0,0.0,0.0,-0.97,-0.54,2024-05-25 21:00:00,0.0,0.42999999999999994
2024-05-25,22:00,113.72,0.0,0.0,0.0,0.0,0.0,-1.2,-1.67,2024-05-25 22:00:00,0.0,-0.47
2024-05-25,23:00,112.08,0.0,0.0,0.0,0.0,0.0,-2.32,-3.21,2024-05-25 23:00:00,0.0,-0.8900000000000001
2024-05-25,00:00,107.66,0.0,0.0,0.0,0.0,0.0,-2.94,-3.82,2024-05-25 00:00:00,0.0,-0.8799999999999999
2024-05-26,01:00,108.58,0.0,0.0,0.0,0.0,0.0,-3.3,-2.65,2024-05-26 01:00:00,0.0,0.6499999999999999
2024-05-26,02:00,92.4,0.0,0.0,0.0,0.0,0.0,-3.62,-2.45,2024-05-26 02:00:00,0.0,1.17
2024-05-26,03:00,84.24,0.0,0.0,0.0,0.0,0.0,-3.66,0.06,2024-05-26 03:00:00,0.0,3.72
2024-05-26,04:00,80.28,48636259.3,45982551.69,17983420.29,112602231.28,112602.23,-3.11,1.72,2024-05-26 04:00:00,0.0,4.83
2024-05-26,05:00,80.17,82392769.74,89617638.23,35400474.46,207410882.43,207410.88,-2.63,3.42,2024-05-26 05:00:00,0.0,6.05
2024-05-26,06:00,80.17,91908738.14,94296342.01,46838397.17,233043477.32,233043.48,-2.21,4.15,2024-05-26 06:00:00,0.0,6.36
2024-05-26,07:00,80.17,98883623.87,103038089.7,47998953.19,249920666.76,249920.67,-1.9,4.21,2024-05-26 07:00:00,0.0,6.109999999999999
2024-05-26,08:00,91.12,74084368.59,67263551.88,36682965.86,178030886.33,178030.89,-1.54,4.37,2024-05-26 08:00:00,0.0,5.91
2024-05-26,09:00,91.16,44884290.0,44074454.74,21320061.74,110278806.48,110278.81,-1.2,2.65,2024-05-26 09:00:00,0.0,3.8499999999999996
2024-05-26,10:00,92.04,3305712.43,4454280.0,1524300.38,9284292.81,9284.29,-0.95,0.75,2024-05-26 10:00:00,0.0,1.7
2024-05-26,11:00,92.04,0.0,0.0,0.0,0.0,0.0,-0.87,-1.35,2024-05-26 11:00:00,0.0,-0.4800000000000001
2024-05-26,12:00,92.04,0.0,0.0,0.0,0.0,0.0,-2.01,-1.99,2024-05-26 12:00:00,0.0,0.019999999999999796
2024-05-26,13:00,105.11,0.0,0.0,0.0,0.0,0.0,-2.14,-2.69,2024-05-26 13:00:00,0.0,-0.5499999999999998
2024-05-26,14:00,105.11,0.0,0.0,0.0,0.0,0.0,-2.49,-1.97,2024-05-26 14:00:00,1.3333333333333333,0.5200000000000002
2024-05-26,15:00,105.11,0.0,0.0,0.0,0.0,0.0,-2.4,-0.72,2024-05-26 15:00:00,1.0,1.68
